11948, 0, 1, 66.249.66.91, 20120110162625, 2303533, , 20120110162703
11948, 0, 1, 65.52.110.198, 20120110162703, 2303534, , 20120110162734
11948, 0, 1, 66.249.71.53, 20120110162734, 2303535, , 20120110162740
11948, 0, 1, 66.249.69.244, 20120110162740, 2303536, , 20120110162741
11948, 0, 1, 66.249.71.53, 20120110162741, 2303537, , 20120110162818
11948, 0, 1, 66.249.69.244, 20120110162818, 2303538, , 20120110162845
11948, 0, 1, 66.249.66.91, 20120110162845, 2303539, , 20120110162855
11948, 0, 1, 66.249.66.91, 20120110162855, 2303540, , 20120110162932
11948, 0, 1, 66.249.71.53, 20120110162932, 2303541, , 20120110163010
11948, 0, 1, 66.249.66.91, 20120110163010, 2303542, , 20120110163047
11948, 0, 1, 66.249.71.53, 20120110163047, 2303543, , 20120110163127
11948, 0, 1, 66.249.71.53, 20120110163127, 2303544, , 20120110163220
11948, 0, 1, 66.249.66.91, 20120110163220, 2303545, , 20120110163240
11948, 0, 1, 66.249.66.91, 20120110163240, 2303546, , 20120110163317
11948, 0, 1, 210.66.168.41, 20120110163317, 2303547, , 20120110163339
11948, 0, 1, 220.181.125.71, 20120110163339, 2303548, , 20120110163346
11948, 0, 1, 66.249.71.53, 20120110163346, 2303549, , 20120110163354
11948, 0, 1, 66.249.66.91, 20120110163354, 2303550, , 20120110163432
11948, 0, 1, 111.242.8.198, 20120110163432, 2303551, , 20120110163457
11948, 0, 1, 66.249.71.53, 20120110163457, 2303552, , 20120110163509
11948, 0, 1, 66.249.66.91, 20120110163509, 2303553, , 20120110163548
11948, 0, 1, 66.249.66.91, 20120110163548, 2303554, , 20120110163625
11948, 0, 1, 66.249.71.53, 20120110163625, 2303555, , 20120110163701
11948, 0, 1, 66.249.66.91, 20120110163701, 2303556, , 20120110163739
11948, 0, 1, 220.181.125.71, 20120110163739, 2303557, , 20120110163815
11948, 0, 1, 66.249.71.53, 20120110163815, 2303558, , 20120110163816
11948, 0, 1, 66.249.66.91, 20120110163816, 2303559, , 20120110163855
11948, 0, 1, 66.249.71.53, 20120110163855, 2303560, , 20120110164009
11948, 0, 1, 120.118.96.252, 20120110164009, 2303561, , 20120110164032
11948, 0, 1, 66.249.66.91, 20120110164032, 2303562, , 20120110164046
11948, 0, 1, 66.249.66.91, 20120110164046, 2303563, , 20120110164056
11948, 0, 1, 66.249.71.53, 20120110164056, 2303564, , 20120110164125
11948, 0, 1, 66.249.66.91, 20120110164125, 2303565, , 20120110164201
11948, 0, 1, 65.52.110.198, 20120110164201, 2303566, , 20120110164201
11948, 0, 1, 66.249.66.91, 20120110164201, 2303567, , 20120110164239
11948, 0, 1, 66.249.71.53, 20120110164239, 2303568, , 20120110164317
11948, 0, 1, 66.249.71.53, 20120110164317, 2303569, , 20120110164432
11948, 0, 1, 211.75.115.66, 20120110164432, 2303570, , 20120110164504
11948, 0, 1, 66.249.66.91, 20120110164504, 2303571, , 20120110164551
11948, 0, 1, 220.143.59.151, 20120110164551, 2303572, , 20120110164554
11948, 0, 1, 66.249.71.53, 20120110164554, 2303573, , 20120110164622
11948, 0, 1, 111.242.2.126, 20120110164622, 2303574, , 20120110164635
11948, 0, 1, 66.249.66.91, 20120110164635, 2303575, , 20120110164700
11948, 0, 1, 66.249.71.53, 20120110164700, 2303576, , 20120110164737
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110164737','2303577','20120110164815');insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110164815','2303578','20120110164852');insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110164852','2303579','20120110164930');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.22.28','20120110164930','2303580','20120110165005');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111001205','2304903','20120111001940');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.237.125','20120111001940','2304904','20120111002005');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111002005','2304905','20120111002201');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','114.35.160.210','20120111002201','2304906','20120111002419');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.148','20120111002419','2304907','20120111002554');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111002554','2304908','20120111002648');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111002648','2304909','20120111002649');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111002649','2304910','20120111002858');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.41.136','20120111002858','2304911','20120111003003');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111003003','2304912','20120111003104');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111003104','2304913','20120111003117');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111003117','2304914','20120111003121');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111003121','2304915','20120111003122');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111003122','2304916','20120111003138');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111003138','2304917','20120111003147');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111003147','2304918','20120111003150');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111003150','2304919','20120111003155');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.103','20120111003155','2304920','20120111003201');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111003201','2304921','20120111003202');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111003202','2304922','20120111003207');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111003207','2304923','20120111003210');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111003210','2304924','20120111003212');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111003212','2304925','20120111003222');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111003222','2304926','20120111003334');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.108.146','20120111003334','2304927','20120111003415');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.192.45','20120111003415','2304928','20120111003516');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.104.90','20120111003516','2304929','20120111003622');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111003622','2304930','20120111003632');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','60.244.200.151','20120111003632','2304931','20120111003643');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.109.26','20120111003643','2304932','20120111003716');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111003716','2304933','20120111003815');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111003815','2304934','20120111003820');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111003820','2304935','20120111003833');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.177','20120111003833','2304936','20120111003913');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111003913','2304937','20120111004419');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.108.148','20120111004419','2304938','20120111004423');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.108.146','20120111004423','2304939','20120111004555');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.13.143','20120111004555','2304940','20120111004635');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111004635','2304941','20120111004706');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.110.198','20120111004706','2304942','20120111004710');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111004710','2304943','20120111004748');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.239.115','20120111004748','2304944','20120111005001');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.85','20120111005001','2304945','20120111005159');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.13.117','20120111005159','2304946','20120111005214');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','114.35.164.156','20120111005214','2304947','20120111005319');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111005319','2304948','20120111005345');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.195.241','20120111005345','2304949','20120111005355');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.204.215','20120111005355','2304950','20120111005404');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111005404','2304951','20120111005713');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.240.58','20120111005713','2304952','20120111005940');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111005940','2304953','20120111010039');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.132.20.72','20120111010039','2304954','20120111010140');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','111.242.1.85','20120111010140','2304955','20120111010338');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111010338','2304956','20120111010353');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','111.242.8.198','20120111010353','2304957','20120111010359');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111010359','2304958','20120111010809');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.104.90','20120111010809','2304959','20120111010933');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111010933','2304960','20120111011235');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.240.25','20120111011235','2304961','20120111011254');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111011254','2304962','20120111011431');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.204.162','20120111011431','2304963','20120111011441');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.92','20120111011441','2304964','20120111011447');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.110.198','20120111011447','2304965','20120111011551');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.13.117','20120111011551','2304966','20120111011654');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111011654','2304967','20120111012005');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.182','20120111012005','2304968','20120111012246');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111012246','2304969','20120111012718');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111012718','2304970','20120111012740');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.13.117','20120111012740','2304971','20120111012849');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111012849','2304972','20120111013142');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.199.54','20120111013142','2304973','20120111013218');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111013218','2304974','20120111013425');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.117','20120111013425','2304975','20120111013554');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111013554','2304976','20120111013824');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111013824','2304977','20120111014112');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111014112','2304978','20120111014416');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','123.205.93.110','20120111014416','2304979','20120111014655');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.158','20120111014655','2304980','20120111014700');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111014700','2304981','20120111015142');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.13.117','20120111015142','2304982','20120111015152');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','110.75.174.230','20120111015152','2304983','20120111015458');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111015458','2304984','20120111015844');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111015844','2304985','20120111015847');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111015847','2304986','20120111015958');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111015958','2304987','20120111020708');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','149.3.43.149','20120111020708','2304988','20120111021041');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111021041','2304989','20120111021517');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','111.242.45.75','20120111021517','2304990','20120111021707');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.199.54','20120111021707','2304991','20120111021725');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.134.237.189','20120111021725','2304992','20120111022019');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111022019','2304993','20120111022115');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111022115','2304994','20120111023036');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.13.143','20120111023036','2304995','20120111023116');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','180.218.210.143','20120111023116','2304996','20120111023450');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111023450','2304997','20120111023456');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111023456','2304998','20120111023518');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.13.143','20120111023518','2304999','20120111024158');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111024158','2305000','20120111024203');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.108.146','20120111024203','2305001','20120111024234');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111024234','2305002','20120111024425');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111024425','2305003','20120111024803');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.68.41','20120111024803','2305004','20120111024848');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','72.30.161.240','20120111024848','2305005','20120111024852');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.204.210','20120111024852','2305006','20120111025036');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','115.165.233.3','20120111025036','2305007','20120111025403');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111025403','2305008','20120111025534');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.104.90','20120111025534','2305009','20120111025752');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111025752','2305010','20120111030220');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111030220','2305011','20120111030305');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111030305','2305012','20120111030723');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111030723','2305013','20120111031045');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.13.117','20120111031045','2305014','20120111031143');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111031143','2305015','20120111031550');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.106','20120111031550','2305016','20120111031554');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111031554','2305017','20120111032154');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111032154','2305018','20120111032237');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.110.198','20120111032237','2305019','20120111032509');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111032509','2305020','20120111032623');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','114.33.82.146','20120111032623','2305021','20120111032836');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111032836','2305022','20120111032923');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.94','20120111032923','2305023','20120111033015');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111033015','2305024','20120111033608');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111033608','2305025','20120111033835');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111033835','2305026','20120111034223');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111034223','2305027','20120111034254');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.172','20120111034254','2305028','20120111034440');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111034440','2305029','20120111034939');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','199.87.232.66','20120111034939','2305030','20120111035648');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111035648','2305031','20120111035736');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.104.90','20120111035736','2305032','20120111035900');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.152','20120111035900','2305033','20120111035901');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.161','20120111035901','2305034','20120111035917');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.142','20120111035917','2305035','20120111035949');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111035949','2305036','20120111040004');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.192.45','20120111040004','2305037','20120111040423');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','124.115.0.107','20120111040423','2305038','20120111040458');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.187','20120111040458','2305039','20120111040612');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111040612','2305040','20120111040957');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.110.198','20120111040957','2305041','20120111041053');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111041053','2305042','20120111041643');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111041643','2305043','20120111041656');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111041656','2305044','20120111041901');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.117','20120111041901','2305045','20120111042035');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111042035','2305046','20120111042329');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111042329','2305047','20120111042341');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111042341','2305048','20120111043014');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111043014','2305049','20120111043645');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111043645','2305050','20120111043659');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111043659','2305051','20120111043754');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.108','20120111043754','2305052','20120111044211');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111044211','2305053','20120111044346');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111044346','2305054','20120111044841');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.185','20120111044841','2305055','20120111044924');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.68.41','20120111044924','2305056','20120111045031');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.199.54','20120111045031','2305057','20120111045042');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111045042','2305058','20120111045317');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111045317','2305059','20120111045348');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111045348','2305060','20120111045717');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111045717','2305061','20120111045737');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.121','20120111045737','2305062','20120111050344');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111050344','2305063','20120111050403');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111050403','2305064','20120111051040');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.176','20120111051040','2305065','20120111051046');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111051046','2305066','20120111051133');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111051133','2305067','20120111051240');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111051240','2305068','20120111051619');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111051619','2305069','20120111051621');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111051621','2305070','20120111051725');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111051725','2305071','20120111052411');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111052411','2305072','20120111053057');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.76','20120111053057','2305073','20120111053215');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111053215','2305074','20120111053624');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111053624','2305075','20120111053712');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111053712','2305076','20120111053743');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.160','20120111053743','2305077','20120111053930');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111053930','2305078','20120111054428');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111054428','2305079','20120111054826');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111054826','2305080','20120111055114');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111055114','2305081','20120111055158');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111055158','2305082','20120111055230');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111055230','2305083','20120111055800');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.174','20120111055800','2305084','20120111060103');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111060103','2305085','20120111060845');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111060845','2305086','20120111060945');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111060945','2305087','20120111061131');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.168','20120111061131','2305088','20120111061528');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111061528','2305089','20120111061818');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.77','20120111061818','2305090','20120111062231');
